GeoName,Year,Total_population,Total_households,Female_population,Male_population,Median_age,Median_household_income_past_12m,Bachelor_degree,Master_degree,Professional_degree,Doctorate_degree,Num_employed,Num_unemployed,Labor_force,Avg_household_size,Median_value_owner_occupied_housing,Households_solar_energy_fuel,Num_under_18,Num_18_to_34,Num_35_to_64,Num_65_more,Num_industry_agriculture_fishing_hunting,consensus,consensusOppose,futuregen,futuregenOppose,happening,happeningOppose,harmUS,harmUSOppose,human,humanOppose,personal,personalOppose,regulate,regulateOppose,timing,timingOppose,worried,worriedOppose,Average_Temperature_per_Year,Average_Precipitation_per_Year,Average_PDSI_per_Year,Region,Price_per_unit_thousands_USD,Volume_California_Million_Pieces,Revenue_California_Billion_USD
"Calaveras County, California",2020,45828,16958,22919,22909,52.8,67054,4774.0,1477.0,482.0,278.0,17264,949,18213,2.67,340000,152,7618,6928,18442,12840,576,53.02,28.02,65.97,24.62,66.96,16.94,57.88,33.92,50.1,34.7,39.85,50.95,68.87,30.03,50.9,49.1,58.21,41.6,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Del Norte County, California",2020,27692,9805,12947,14745,40.0,49981,1870.0,732.0,295.0,145.0,9161,625,9786,2.54,227500,39,6003,5791,10974,4924,544,52.79,25.35,68.76,21.7,68.77,15.19,61.23,30.1,53.75,32.43,43.42,47.02,70.09,28.4,53.79,46.21,61.2,38.62,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Glenn County, California",2020,28060,10216,13692,14368,35.9,51682,2054.0,334.0,156.0,66.0,11840,712,12552,2.72,242200,99,7491,6092,9884,4593,2614,48.23,26.71,67.13,22.62,66.49,16.26,60.4,30.07,51.53,34.54,43.5,45.97,67.53,30.78,52.62,47.38,59.32,40.48,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Inyo County, California",2020,17930,7954,8691,9239,45.3,59296,2161.0,1008.0,111.0,186.0,8061,330,8391,2.18,258200,35,3722,2988,7048,4172,286,56.47,23.59,70.95,21.23,71.73,13.62,64.15,28.96,55.95,30.62,45.23,47.26,71.31,27.36,56.09,43.91,64.19,35.64,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Lake County, California",2020,64276,25508,32177,32099,45.3,49254,5159.0,1745.0,607.0,259.0,23924,2819,26743,2.48,238000,207,13528,11113,24950,14685,1453,57.19,23.58,72.28,18.74,72.76,12.74,63.96,27.96,56.9,30.11,44.73,46.53,73.32,25.23,57.75,42.25,65.24,34.57,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Los Angeles County, California",2020,10040682,3332504,5091117,4949565,36.7,71358,1506714.0,542385.0,173552.0,95031.0,4908826,338720,5247546,2.96,615500,11378,2178559,2582242,3909740,1370141,18493,61.24,18.56,76.11,14.86,73.68,10.64,69.51,22.01,63.19,24.33,56.02,35.99,74.41,23.42,61.73,38.27,71.6,28.22,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Santa Barbara County, California",2020,444895,148309,222371,222524,33.8,78925,57549.0,24717.0,7184.0,7097.0,212400,12848,225248,2.86,610300,659,99039,129493,148343,68020,17865,63.56,19.34,76.93,15.17,77.1,9.4,69.62,23.6,65.13,22.55,51.4,41.25,75.2,22.97,63.2,36.8,70.95,28.48,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Shasta County, California",2020,179267,70845,91115,88152,41.7,57139,18808.0,6192.0,2413.0,684.0,73991,4646,78637,2.48,261000,362,38668,36642,67034,36923,1469,48.47,30.65,66.17,24.93,64.85,19.14,55.26,36.72,48.94,35.26,36.6,54.41,68.15,30.87,49.61,50.39,54.76,45.11,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Siskiyou County, California",2020,43516,19195,21858,21658,47.7,47403,4593.0,1643.0,581.0,211.0,16597,1325,17922,2.24,214300,110,8800,7366,16367,10983,1614,57.13,25.36,70.5,20.75,71.46,15.01,60.55,31.75,54.79,31.2,41.74,49.38,70.82,28.05,53.54,46.46,62.82,36.91,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Stanislaus County, California",2020,546235,174826,275703,270532,34.3,62873,42776.0,12207.0,4379.0,1950.0,231043,22357,253400,3.09,314100,1138,148177,131088,195740,71230,11906,55.33,23.24,70.77,18.98,68.41,15.14,63.41,26.53,59.41,29.13,47.73,40.52,72.31,25.9,56.02,43.98,65.7,34.22,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Trinity County, California",2020,12541,5896,6172,6369,52.4,41780,1223.0,370.0,89.0,186.0,4193,417,4610,2.08,285700,4,2161,1693,5180,3507,295,55.41,24.77,69.42,21.91,70.55,14.75,62.11,30.58,54.2,32.12,42.86,49.25,70.78,28.13,55.01,44.99,61.14,38.75,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Ventura County, California",2020,845599,271639,427008,418591,38.5,89295,123510.0,48132.0,13746.0,8851.0,411295,22114,433409,3.06,609200,1417,193847,192040,328040,131672,20239,58.76,23.57,71.97,19.13,73.45,12.97,64.34,27.82,57.72,30.05,46.91,44.18,73.24,25.42,56.97,43.03,66.98,33.01,60.51666666666667,1.0058333333333334,-2.325833333333333,California,0.467,1.6180691745455815,0.7563887134053293
"Alameda County, California",2021,1673133,581683,845577,827556,38.0,112017,337847.0,181206.0,36650.0,36967.0,874563,46498,921061,2.82,870100,3069,344088,408580,686469,233996,2716,77.5,14.47,83.37,10.02,86.26,5.9,77.77,15.95,73.37,19.26,57.74,36.01,79.95,18.22,71.86,28.14,79.95,20.02,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Alpine County, California",2021,1344,434,613,731,48.2,96000,200.0,84.0,56.0,41.0,522,53,575,3.01,378200,22,289,186,490,379,30,63.43,20.13,75.96,16.45,76.79,10.25,69.92,23.76,62.18,26.1,49.78,43.61,74.72,23.96,63.69,36.31,69.93,30.07,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Amador County, California",2021,40095,15394,18135,21960,49.7,69955,4317.0,1119.0,583.0,173.0,15114,1099,16213,2.38,349500,207,6114,6725,16552,10704,523,55.02,27.16,68.17,22.59,69.69,16.13,59.57,31.8,51.6,34.39,40.46,49.91,69.54,29.05,54.96,45.04,60.33,39.49,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Butte County, California",2021,217884,85292,109716,108168,36.6,59863,27819.0,9170.0,3507.0,1813.0,96203,7446,103649,2.48,325600,1098,44310,59591,74789,39194,3760,55.39,24.62,68.77,22.23,72.02,15.56,62.78,29.65,54.0,31.76,43.33,48.39,71.35,27.5,58.59,41.41,64.07,35.92,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Calaveras County, California",2021,45349,16809,22775,22574,52.3,70119,4876.0,1439.0,412.0,232.0,16631,1215,17846,2.67,354600,248,7722,6764,18146,12717,645,54.15,27.6,67.37,23.17,68.83,16.05,59.88,31.88,51.42,34.02,41.01,49.73,69.16,29.57,54.44,45.56,59.51,40.33,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Colusa County, California",2021,21780,7303,10638,11142,35.6,61861,1558.0,361.0,75.0,49.0,9538,559,10097,2.95,300500,179,5936,4771,7902,3171,2009,51.7,24.11,70.41,19.35,69.91,14.01,64.95,25.56,56.81,31.28,47.42,41.83,69.6,28.38,58.35,41.65,65.09,34.75,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Contra Costa County, California",2021,1161643,405106,590637,571006,39.9,110455,218293.0,93424.0,25108.0,17836.0,570386,35366,605752,2.84,689000,6319,263508,238382,475722,184031,2821,70.39,17.29,77.11,13.71,80.28,8.32,71.88,20.31,63.76,26.8,53.38,38.1,76.92,21.92,69.06,30.94,72.71,27.39,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Del Norte County, California",2021,27655,9531,12894,14761,40.1,53280,2070.0,743.0,223.0,140.0,9245,750,9995,2.62,237700,44,5990,5720,11004,4941,604,54.25,24.66,70.09,20.12,70.59,14.19,63.0,28.29,55.22,31.77,44.31,45.97,70.51,27.86,57.31,42.69,62.7,37.16,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"El Dorado County, California",2021,190568,74535,95363,95205,46.2,88770,34494.0,11238.0,3892.0,1739.0,87325,4295,91620,2.53,510200,912,38068,32337,79282,40881,1225,55.5,26.82,68.6,24.04,69.8,14.82,61.09,32.23,54.12,33.27,41.22,50.87,70.19,28.75,55.03,44.97,61.53,38.46,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Fresno County, California",2021,1003150,314421,500456,502694,32.6,61276,93209.0,29946.0,12040.0,4988.0,415669,40039,455708,3.14,288100,6719,286311,249380,345619,121840,37123,52.25,21.31,72.57,16.2,73.48,11.44,67.62,22.62,57.31,29.39,52.58,36.33,71.84,26.4,62.69,37.31,71.87,28.0,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Glenn County, California",2021,28675,9753,14126,14549,35.5,56332,2226.0,353.0,74.0,72.0,12172,924,13096,2.91,262600,189,7769,6290,9979,4637,2351,49.51,26.36,68.37,21.36,68.28,15.41,62.05,28.62,52.83,34.0,44.18,45.33,67.87,30.38,55.86,44.14,60.53,39.31,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Humboldt County, California",2021,137014,53729,68610,68404,39.1,53350,19376.0,6442.0,2137.0,1308.0,60195,6223,66418,2.48,344800,286,26244,35269,50734,24767,3250,65.5,20.91,76.42,15.76,79.31,10.0,68.1,24.71,62.74,27.03,46.4,46.05,75.47,22.75,63.09,36.91,70.06,29.9,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Imperial County, California",2021,180051,45541,87362,92689,32.5,49078,12239.0,3297.0,941.0,281.0,58404,9461,67865,3.73,219800,62,51865,44475,60630,23081,5383,59.02,20.33,75.98,12.7,77.13,8.82,70.79,18.96,64.5,25.94,54.24,34.54,74.68,22.95,64.61,35.39,73.97,25.86,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Inyo County, California",2021,18804,7832,9258,9546,44.5,60925,2217.0,1163.0,155.0,214.0,8356,377,8733,2.31,291400,35,3996,3094,7356,4358,259,58.79,22.65,72.54,19.58,73.86,12.52,66.1,27.24,57.86,29.58,46.27,46.34,72.12,26.48,59.72,40.28,65.89,33.99,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Kern County, California",2021,905644,274705,439805,465839,32.1,58824,63839.0,24163.0,6185.0,3049.0,353637,34404,388041,3.19,241400,3710,262988,229761,313875,99020,41115,50.94,24.3,65.69,22.47,70.21,15.5,61.82,27.8,54.81,32.48,45.25,41.7,69.04,27.84,56.28,43.72,61.43,38.25,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Kings County, California",2021,151887,43286,68015,83872,32.1,63267,9159.0,2945.0,883.0,511.0,52477,5259,57736,3.17,243300,647,41348,41723,53162,15654,8398,52.18,24.25,70.27,19.84,70.48,13.64,65.5,25.66,56.96,31.06,48.33,41.4,70.57,27.47,58.56,41.44,64.71,35.17,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Lake County, California",2021,67749,26307,33693,34056,44.6,53399,5747.0,1915.0,592.0,303.0,25509,2860,28369,2.54,260600,272,14489,11848,26054,15358,1442,58.86,22.77,73.69,17.47,74.6,11.8,66.17,26.04,58.42,29.43,45.9,45.62,73.71,24.74,61.52,38.48,66.81,33.05,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Lassen County, California",2021,32949,8910,11588,21361,37.3,59292,2098.0,391.0,259.0,115.0,8639,640,9279,2.58,211300,13,5416,9622,13055,4856,435,47.25,29.24,64.36,25.12,64.25,18.75,56.91,33.52,48.97,36.73,39.28,49.74,65.37,33.11,50.69,49.31,54.84,44.95,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Los Angeles County, California",2021,10019635,3342811,5055907,4963728,37.0,76367,1530075.0,553854.0,175089.0,97554.0,4885032,367715,5252747,2.94,647000,13107,2169083,2534428,3943907,1372217,19293,62.87,18.22,77.28,13.67,75.6,9.71,71.16,20.64,64.77,23.81,56.93,35.1,74.89,22.82,65.04,34.96,72.92,26.93,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Madera County, California",2021,156304,43578,80293,76011,34.3,66709,11366.0,3283.0,1005.0,490.0,58744,6859,65603,3.4,284800,753,43188,36256,55207,21653,8504,53.48,21.97,71.3,16.83,72.24,12.06,66.02,23.43,58.28,29.87,48.01,40.22,70.76,27.27,60.88,39.12,68.29,31.47,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Marin County, California",2021,262387,103751,133243,129144,47.1,131008,65270.0,30810.0,13508.0,6319.0,130613,7097,137710,2.46,1118300,625,52454,39887,111370,58676,1035,70.44,18.53,79.53,14.56,81.9,9.14,71.9,23.22,65.98,22.63,50.92,43.97,77.79,21.06,66.86,33.14,73.26,26.73,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Mariposa County, California",2021,17225,7588,8410,8815,51.6,53304,2624.0,957.0,192.0,128.0,7040,756,7796,2.12,302600,68,2896,2767,6701,4861,225,59.04,23.98,71.84,21.2,72.7,14.28,65.0,29.46,55.54,30.72,44.83,49.09,70.85,28.08,58.44,41.56,62.83,37.08,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Mendocino County, California",2021,91534,34183,46010,45524,43.6,56378,9612.0,4312.0,1367.0,671.0,38972,3606,42578,2.61,417100,280,19587,16819,34631,20497,2520,59.7,22.21,75.77,14.96,77.73,10.05,68.09,23.98,60.52,27.5,48.51,42.87,75.68,22.74,63.23,36.76,68.91,31.07,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Merced County, California",2021,279150,81618,137444,141706,31.3,58861,15979.0,5065.0,1388.0,827.0,108194,13492,121686,3.35,288400,985,82578,71531,94053,30988,12253,53.57,22.6,72.72,15.95,75.15,11.12,67.62,22.09,59.31,28.74,51.29,37.7,73.08,24.83,61.53,38.47,69.65,30.19,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Modoc County, California",2021,8723,3413,4335,4388,47.8,51090,864.0,320.0,80.0,29.0,2993,328,3321,2.42,152400,0,1709,1503,3058,2453,620,55.82,25.14,69.1,21.97,69.14,16.1,61.32,30.71,54.35,31.62,41.66,49.41,68.01,30.77,55.5,44.5,59.44,40.38,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Mono County, California",2021,13291,5361,6007,7284,40.3,71138,1833.0,452.0,446.0,73.0,7097,178,7275,2.42,390100,2,2647,2810,5843,1991,196,63.43,20.75,75.71,16.98,77.12,10.68,69.41,24.71,61.89,26.8,49.39,44.61,74.34,24.2,63.33,36.67,69.27,30.65,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Monterey County, California",2021,438953,129977,214658,224295,34.9,82013,44514.0,19979.0,5981.0,3837.0,189807,11019,200826,3.24,596400,1056,115434,104556,159024,59939,29444,61.73,19.29,76.8,13.99,77.51,7.77,70.86,21.0,65.31,23.75,52.84,38.28,74.62,23.19,65.4,34.6,73.58,26.37,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Napa County, California",2021,138795,48745,69255,69540,42.1,97498,24141.0,7850.0,3171.0,1302.0,70147,3603,73750,2.77,685500,438,28404,28743,54893,26755,3378,63.37,21.53,76.35,14.49,76.9,9.44,68.6,23.22,62.18,25.76,49.02,42.77,76.01,21.92,65.21,34.79,70.64,29.32,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Nevada County, California",2021,102090,40877,51513,50577,50.1,74617,19385.0,7595.0,2182.0,1229.0,46744,2042,48786,2.47,474100,366,17577,15866,40623,28024,680,60.77,24.25,73.78,18.97,73.55,13.16,64.25,29.88,58.09,29.94,43.07,50.42,73.82,25.02,59.36,40.64,65.13,34.88,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Orange County, California",2021,3182923,1057592,1604231,1578692,38.5,100485,585008.0,233094.0,67813.0,39449.0,1596831,91539,1688370,2.97,738100,6345,699691,740513,1270304,472415,9490,58.18,24.32,75.46,15.72,73.58,11.22,66.93,24.93,61.26,29.58,50.88,40.9,73.33,26.16,58.98,41.02,67.94,31.97,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Placer County, California",2021,400330,149714,203418,196912,42.1,99734,76411.0,28359.0,9227.0,3254.0,185819,8303,194122,2.65,539400,1704,89446,72358,160756,77770,1290,59.3,26.49,70.81,20.25,72.87,13.81,60.7,33.1,55.75,33.17,41.76,50.2,71.17,27.82,54.07,45.93,62.55,37.41,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Plumas County, California",2021,19631,8231,9718,9913,51.8,57885,2233.0,958.0,161.0,112.0,7760,697,8457,2.34,268900,36,3421,3026,7638,5546,409,58.94,25.44,70.71,20.54,70.62,15.27,60.77,31.67,55.19,31.12,40.54,50.61,71.03,27.67,55.66,44.34,61.93,37.95,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Riverside County, California",2021,2409331,740506,1201934,1207397,36.0,76066,238066.0,95317.0,22386.0,14363.0,1045030,81362,1126392,3.2,390400,8215,606535,563164,894154,345478,12671,58.99,20.98,75.12,14.47,74.11,10.78,66.24,24.77,59.95,29.15,48.8,40.89,73.93,24.41,60.97,39.03,69.72,29.84,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Sacramento County, California",2021,1571767,559036,798959,772808,36.6,76422,221577.0,80182.0,27086.0,12860.0,732788,51448,784236,2.77,398300,2809,372547,375839,602281,221100,5569,65.58,21.07,75.14,16.12,78.69,10.47,66.91,24.51,61.63,28.2,49.31,41.57,74.59,22.41,61.52,38.48,67.96,31.84,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"San Benito County, California",2021,63329,19144,31323,32006,35.7,95606,6305.0,1503.0,383.0,269.0,30951,2379,33330,3.29,623000,495,16452,14409,24402,8066,1898,58.27,22.0,74.43,14.98,75.68,10.39,67.77,22.63,61.59,28.12,49.59,39.33,74.36,23.22,63.04,36.96,70.72,29.12,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"San Bernardino County, California",2021,2171071,651743,1085470,1085601,33.8,70287,197308.0,77272.0,16492.0,10819.0,934832,75447,1010279,3.26,370700,4775,573984,549527,796653,250907,4960,53.9,21.71,73.9,14.82,77.2,9.51,67.18,22.51,59.57,30.74,51.71,36.88,76.15,21.31,63.4,36.6,69.86,29.9,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"San Diego County, California",2021,3296317,1139899,1628153,1668164,36.3,88240,552537.0,237251.0,64813.0,51854.0,1572927,110391,1683318,2.81,627200,17463,713838,866039,1251576,464864,10298,59.82,23.24,74.76,17.12,75.25,11.43,66.9,24.99,58.64,30.18,47.76,43.54,74.52,24.03,61.87,38.13,68.47,31.69,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"San Francisco County, California",2021,865933,361222,422280,443653,38.7,126187,243795.0,110417.0,35420.0,20420.0,511902,28573,540475,2.34,1194500,1182,118194,254432,355354,137953,821,77.51,14.95,83.45,10.5,86.64,6.09,75.07,19.8,73.23,16.77,56.25,38.01,79.26,19.01,72.87,27.13,79.85,20.06,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"San Joaquin County, California",2021,771406,234662,385149,386257,34.6,74962,64170.0,21608.0,6014.0,3291.0,327491,25714,353205,3.21,391500,3261,209515,180607,283761,97523,15458,60.99,21.43,72.04,16.37,75.1,10.51,67.03,22.99,60.76,28.52,49.24,39.19,72.08,25.85,62.11,37.89,68.66,31.3,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"San Luis Obispo County, California",2021,282771,106790,139128,143643,39.7,82514,43001.0,17670.0,6143.0,3106.0,130139,7059,137198,2.5,630600,1173,50215,74626,100696,57234,3942,63.53,22.18,75.64,17.39,77.93,11.69,65.95,28.04,60.45,26.85,45.13,48.48,73.91,24.84,59.7,40.3,66.86,33.16,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"San Mateo County, California",2021,762488,264892,382862,379626,40.0,136837,162209.0,80466.0,22764.0,23962.0,409344,19757,429101,2.84,1225900,1088,155785,167106,315728,123869,1849,72.03,17.06,80.56,11.58,83.48,7.34,73.68,20.03,71.79,19.15,52.6,40.14,79.77,18.67,70.23,29.77,77.01,22.56,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Santa Barbara County, California",2021,447651,147446,222637,225014,33.9,84356,58791.0,24596.0,7239.0,7010.0,211109,13803,224912,2.89,625200,811,100508,128972,149950,68221,17223,65.21,19.02,77.8,14.26,78.55,8.85,71.21,22.22,66.4,22.15,52.48,40.36,75.56,22.55,66.8,33.2,72.32,27.16,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Santa Clara County, California",2021,1932022,646847,948198,983824,37.5,140258,375482.0,258731.0,39036.0,60701.0,1007768,46957,1054725,2.93,1134400,5321,422063,470169,777901,261889,4904,69.6,19.18,81.5,11.42,82.47,7.82,72.42,20.56,69.52,20.37,54.67,38.1,76.59,21.65,67.1,32.9,75.34,24.38,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Santa Cruz County, California",2021,272138,96476,136707,135431,38.5,96093,43339.0,21042.0,5697.0,5320.0,136507,9311,145818,2.69,826500,937,51985,73116,101252,45785,6690,71.13,17.6,80.28,12.73,82.74,8.17,71.01,22.68,69.45,21.34,52.55,41.26,77.6,20.55,68.55,31.45,73.9,26.02,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Shasta County, California",2021,181935,71314,91994,89941,41.5,61937,19506.0,6444.0,2379.0,712.0,75545,5274,80819,2.51,281600,510,39623,36821,68311,37180,1427,49.59,30.25,67.41,23.49,66.56,17.91,57.33,34.63,50.29,34.92,37.52,53.48,68.21,30.56,53.36,46.64,56.36,43.54,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Sierra County, California",2021,3079,1151,1638,1441,45.9,56152,259.0,140.0,116.0,0.0,1387,137,1524,2.65,231400,0,475,564,1185,855,198,55.45,25.8,69.99,22.45,69.99,15.59,62.58,31.01,54.26,32.04,42.15,50.85,70.17,28.78,55.79,44.21,60.53,39.38,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Siskiyou County, California",2021,44151,18598,21933,22218,47.1,49857,4595.0,1630.0,465.0,243.0,16554,1414,17968,2.34,229600,115,8981,7363,16557,11250,1525,58.64,24.83,71.85,19.31,73.17,14.07,62.25,30.0,56.35,30.54,42.46,48.48,71.22,27.49,57.0,43.0,64.33,35.44,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Solano County, California",2021,451432,153632,225553,225879,38.5,89648,58967.0,19908.0,5418.0,2688.0,212151,13430,225581,2.87,464000,2928,100496,103557,175686,71693,2188,58.05,20.81,74.65,16.13,72.88,10.95,67.82,24.06,60.38,28.89,47.49,43.03,75.23,23.13,61.94,38.06,67.5,32.63,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Sonoma County, California",2021,492498,188841,250600,241898,42.5,91607,82579.0,32790.0,11634.0,5342.0,251382,13428,264810,2.56,665800,1711,96796,101333,196554,97815,6124,68.22,19.55,77.77,13.54,77.76,10.62,69.04,23.3,62.51,25.79,50.48,41.28,76.58,21.64,65.12,34.88,71.93,28.07,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Stanislaus County, California",2021,550842,175067,276477,274365,34.4,68368,42993.0,12737.0,4558.0,2301.0,234325,21517,255842,3.12,338300,1405,150291,130646,198560,71345,11456,56.91,22.93,71.89,17.81,69.92,14.39,65.19,24.87,60.97,28.43,48.66,39.59,72.65,25.41,59.53,40.47,67.18,32.77,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Sutter County, California",2021,99080,32703,49302,49778,35.8,67003,8650.0,2961.0,913.0,447.0,41668,3431,45099,3.0,326300,665,25779,22407,35831,15063,3578,50.89,25.86,68.58,20.7,67.94,14.25,62.76,28.04,54.76,32.24,44.71,44.74,69.36,28.9,56.25,43.75,61.92,38.0,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Tehama County, California",2021,65345,24551,32815,32530,40.0,52901,5587.0,1452.0,507.0,81.0,26019,2297,28316,2.63,243600,285,15739,12749,24063,12794,2092,48.81,28.71,67.26,22.72,66.02,17.4,58.39,32.55,49.97,34.89,40.17,49.3,67.57,30.95,52.45,47.55,58.99,40.83,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Trinity County, California",2021,15818,5492,7739,8079,53.9,42206,1443.0,566.0,76.0,239.0,5413,332,5745,2.83,300800,5,2573,2281,6574,4390,564,56.93,23.99,70.74,20.52,72.36,13.74,64.12,28.71,55.73,31.37,43.95,48.29,71.22,27.6,58.57,41.43,62.55,37.38,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Tulare County, California",2021,470999,139631,234574,236425,31.3,57394,28347.0,10735.0,2472.0,778.0,187269,21293,208562,3.33,240600,1018,145107,113606,159156,53130,28450,54.31,22.13,71.13,18.0,71.72,12.95,66.24,23.77,58.99,28.95,49.73,38.96,69.05,28.61,59.14,40.86,67.42,32.44,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Tuolumne County, California",2021,55243,23103,26488,28755,48.6,66846,6817.0,2441.0,768.0,370.0,21541,1896,23437,2.24,333500,303,9388,10300,21107,14448,457,49.7,29.57,66.97,24.04,66.28,18.34,57.65,34.27,49.4,37.36,39.4,51.0,68.34,30.35,52.33,47.67,56.83,43.12,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
"Ventura County, California",2021,845255,274471,424655,420600,38.7,94150,124047.0,48602.0,13872.0,9090.0,410141,24236,434377,3.03,633900,1499,193250,189641,329877,132487,19406,59.94,23.47,72.73,18.3,75.06,12.08,65.69,26.61,59.21,29.69,47.6,43.52,73.48,25.07,60.09,39.91,68.2,31.81,60.35,1.5775,-5.269166666666667,California,0.477,1.5676510770778567,0.7481811161431416
