Date, Palmer Drought Severity Index (PDSI),State, Precipitation_x, Average Temperature_x, Average Temperature_y, Precipitation_y
2018-04,2.55,Minnesota,1.13,32.7,,
2018-05,1.66,Minnesota,2.79,61.1,,
2018-06,2.13,Minnesota,5.72,67.0,,
2018-07,2.43,Minnesota,4.30,69.7,,
2018-08,2.02,Minnesota,3.11,67.4,,
2018-09,2.60,Minnesota,4.32,59.0,,
2018-10,3.69,Minnesota,3.57,40.7,,
2018-11,3.66,Minnesota,1.05,22.8,,
2018-12,3.97,Minnesota,1.33,20.2,,
2019-01,3.73,Minnesota,0.65,6.6,,
2019-02,4.40,Minnesota,1.72,5.3,,
2019-03,4.39,Minnesota,1.66,22.6,,
2019-04,4.35,Minnesota,2.71,41.4,,
2019-05,4.80,Minnesota,4.11,50.5,,
2019-06,4.06,Minnesota,3.55,64.4,,
2019-07,4.30,Minnesota,4.62,70.4,,
2019-08,3.91,Minnesota,3.31,65.2,,
2019-09,5.22,Minnesota,6.12,60.2,,
2019-10,6.51,Minnesota,4.22,42.4,,
2019-11,6.26,Minnesota,1.17,26.0,,
2019-12,6.68,Minnesota,1.82,16.6,,
2020-01,6.35,Minnesota,0.88,14.1,,
2020-02,-0.08,Minnesota,0.34,14.0,,
2020-03,0.09,Minnesota,1.18,30.4,,
2020-04,-0.35,Minnesota,1.27,39.4,,
2020-05,-0.81,Minnesota,2.08,53.5,,
2020-06,-0.99,Minnesota,4.05,67.7,,
2020-07,0.62,Minnesota,4.88,71.3,,
2020-08,1.11,Minnesota,4.58,68.2,,
2020-09,-0.62,Minnesota,1.46,56.5,,
2020-10,-0.29,Minnesota,1.87,38.9,,
2020-11,-0.37,Minnesota,1.13,33.9,,
2020-12,-0.37,Minnesota,0.68,21.0,,
2021-01,-0.35,Minnesota,0.56,18.2,,
2021-02,-0.42,Minnesota,0.31,6.5,,
2021-03,-0.36,Minnesota,1.44,35.6,,
2021-04,-0.11,Minnesota,2.49,42.3,,
2021-05,-0.90,Minnesota,1.76,55.1,,
2021-06,-2.48,Minnesota,1.81,69.9,,
2021-07,-3.78,Minnesota,1.80,71.1,,
2021-08,-3.63,Minnesota,4.08,69.4,,
2021-09,-3.75,Minnesota,2.91,61.6,,
2021-10,-3.32,Minnesota,3.26,51.5,,
2021-11,-3.45,Minnesota,1.21,32.2,,
2021-12,0.49,Minnesota,1.94,18.2,,
2022-01,0.17,Minnesota,0.59,3.6,,
2022-02,0.15,Minnesota,0.79,6.5,,
2022-03,0.07,Minnesota,1.16,26.1,,
2022-04,1.48,Minnesota,3.72,35.6,,
2022-05,2.41,Minnesota,5.03,55.4,,
2022-06,-0.77,Minnesota,2.79,66.2,,
2022-07,-1.02,Minnesota,3.08,69.7,,
2022-08,-0.94,Minnesota,3.75,67.3,,
2022-09,-1.80,Minnesota,1.52,60.3,,
2022-10,-2.59,Minnesota,0.68,46.9,,
2022-11,-2.47,Minnesota,1.77,30.1,,
2022-12,-1.71,Minnesota,1.89,12.6,,
2023-01,-1.41,Minnesota,1.04,15.2,,
2023-02,-0.73,Minnesota,1.23,14.2,,
2023-03,1.24,Minnesota,1.45,21.3,,
1993-02,1.55,Mississippi,3.39,47.0,,
1993-03,1.27,Mississippi,5.31,52.4,,
1993-04,1.33,Mississippi,5.29,59.1,,
1993-05,1.46,Mississippi,5.19,69.3,,
1993-06,1.48,Mississippi,4.40,78.3,,
1993-07,1.04,Mississippi,4.12,82.3,,
1993-08,1.01,Mississippi,4.34,81.4,,
1993-09,0.81,Mississippi,3.27,74.3,,
1993-10,1.06,Mississippi,4.02,63.0,,
1993-11,1.10,Mississippi,4.84,51.6,,
1993-12,0.72,Mississippi,4.34,46.1,,
1994-01,1.20,Mississippi,7.11,41.2,,
1994-02,1.06,Mississippi,5.14,49.4,,
1994-03,1.07,Mississippi,6.53,55.8,,
1994-04,0.70,Mississippi,4.42,65.6,,
1994-05,0.60,Mississippi,4.18,69.4,,
1994-06,1.25,Mississippi,6.22,79.0,,
1994-07,2.24,Mississippi,7.70,78.6,,
1994-08,1.97,Mississippi,2.27,78.1,,
1994-09,1.77,Mississippi,2.95,72.8,,
1994-10,2.40,Mississippi,5.57,64.7,,
1994-11,-0.28,Mississippi,3.69,58.3,,
1994-12,-0.50,Mississippi,4.71,49.6,,
1995-01,-0.52,Mississippi,5.02,46.2,,
1995-02,-0.87,Mississippi,3.74,48.3,,
1995-03,0.30,Mississippi,7.46,58.2,,
1995-04,0.83,Mississippi,7.49,64.0,,
1995-05,0.86,Mississippi,5.25,72.7,,
1995-06,-0.19,Mississippi,2.92,76.0,,
1995-07,-0.26,Mississippi,4.87,81.3,,
1995-08,-0.33,Mississippi,3.93,82.6,,
1995-09,-0.88,Mississippi,1.76,74.0,,
1995-10,0.26,Mississippi,3.93,63.8,,
1995-11,0.40,Mississippi,4.87,50.5,,
1995-12,0.58,Mississippi,6.21,45.7,,
1996-01,0.73,Mississippi,5.99,44.4,,
1996-02,-0.67,Mississippi,2.82,48.2,,
1996-03,-0.53,Mississippi,5.88,51.0,,
1996-04,-0.24,Mississippi,5.70,60.8,,
1996-05,-1.04,Mississippi,2.29,74.4,,
1996-06,0.11,Mississippi,4.74,77.6,,
1996-07,-0.13,Mississippi,4.91,80.5,,
1996-08,0.34,Mississippi,4.61,78.5,,
1996-09,0.67,Mississippi,4.48,72.9,,
1996-10,0.75,Mississippi,3.28,64.0,,
1996-11,0.64,Mississippi,4.34,53.8,,
1996-12,0.42,Mississippi,5.08,50.1,,
1997-01,0.71,Mississippi,6.48,45.0,,
1997-02,1.21,Mississippi,7.30,50.9,,
1997-03,0.71,Mississippi,5.35,60.4,,
1997-04,1.28,Mississippi,7.09,59.2,,
1997-05,1.97,Mississippi,7.10,68.9,,
1997-06,2.98,Mississippi,7.34,76.0,,
1997-07,2.57,Mississippi,4.11,81.3,,
1997-08,2.44,Mississippi,3.46,78.6,,
1997-09,1.87,Mississippi,2.58,75.6,,
1997-10,2.18,Mississippi,4.59,63.7,,
1997-11,1.99,Mississippi,4.27,50.4,,
1997-12,1.75,Mississippi,5.18,44.9,,
1998-01,2.60,Mississippi,9.29,48.7,,
1998-02,2.55,Mississippi,6.00,49.9,,
1998-03,-0.07,Mississippi,5.75,54.9,,
1998-04,0.10,Mississippi,5.35,62.2,,
1998-05,-0.81,Mississippi,2.29,74.1,,
1998-06,-1.65,Mississippi,2.38,81.6,,
1998-07,-1.46,Mississippi,6.49,82.9,,
1998-08,-1.89,Mississippi,3.07,81.4,,
1998-09,-1.64,Mississippi,4.77,78.8,,
1998-10,-2.09,Mississippi,1.54,67.6,,
1998-11,-2.20,Mississippi,3.78,58.0,,
1998-12,-1.89,Mississippi,6.34,50.1,,
1999-01,-0.58,Mississippi,9.67,49.8,,
1999-02,-1.50,Mississippi,2.16,53.3,,
1999-03,-1.14,Mississippi,6.59,53.6,,
1999-04,-1.62,Mississippi,3.45,68.0,,
1999-05,-1.68,Mississippi,3.77,71.1,,
1999-06,-1.15,Mississippi,5.05,78.4,,
1999-07,-1.37,Mississippi,3.83,81.6,,
1999-08,-2.09,Mississippi,1.89,82.5,,
1999-09,-2.25,Mississippi,2.60,73.7,,
1999-10,-2.02,Mississippi,3.15,63.9,,
1999-11,-2.56,Mississippi,1.99,56.7,,
1999-12,-2.86,Mississippi,3.75,47.6,,
2000-01,-3.23,Mississippi,3.14,47.3,,
2000-02,-3.96,Mississippi,1.88,53.2,,
2000-03,-3.96,Mississippi,5.15,59.8,,
2000-04,-3.08,Mississippi,6.73,61.3,,
2000-05,-3.57,Mississippi,2.36,74.4,,
2000-06,-3.18,Mississippi,4.51,78.1,,
2000-07,-3.99,Mississippi,1.88,82.2,,
2000-08,-4.71,Mississippi,1.95,83.2,,
2000-09,-4.70,Mississippi,2.67,75.4,,
2000-10,-4.93,Mississippi,0.99,65.2,,
2000-11,1.23,Mississippi,9.17,52.1,,
2000-12,0.89,Mississippi,4.21,38.4,,
2001-01,1.04,Mississippi,5.91,40.9,,
2001-02,1.00,Mississippi,5.71,52.5,,
2001-03,1.47,Mississippi,7.71,51.7,,
2001-04,0.78,Mississippi,3.48,66.8,,
2001-05,0.30,Mississippi,3.29,71.7,,
2001-06,1.17,Mississippi,6.58,76.6,,
2001-07,1.06,Mississippi,4.50,81.0,,
2001-08,1.92,Mississippi,5.86,79.7,,
2001-09,2.46,Mississippi,5.06,73.0,,
2001-10,3.27,Mississippi,5.61,61.1,,
2001-11,3.41,Mississippi,6.59,58.6,,
2001-12,3.12,Mississippi,5.98,50.8,,
2002-01,2.98,Mississippi,6.06,47.5,,
2002-02,2.22,Mississippi,3.42,46.0,,
2002-03,2.36,Mississippi,7.30,54.9,,
2002-04,1.42,Mississippi,2.84,66.7,,
2002-05,1.26,Mississippi,4.66,70.9,,
2002-06,0.95,Mississippi,3.23,77.8,,
2002-07,0.91,Mississippi,5.36,81.1,,
2002-08,0.92,Mississippi,4.02,80.1,,
2002-09,2.67,Mississippi,9.69,77.6,,
2002-10,4.10,Mississippi,8.05,67.0,,
2002-11,3.73,Mississippi,4.32,51.6,,
2002-12,3.79,Mississippi,7.13,46.6,,
2003-01,2.51,Mississippi,1.75,40.5,,
2003-02,3.36,Mississippi,8.83,46.7,,
2003-03,2.26,Mississippi,3.48,56.4,,
2003-04,1.99,Mississippi,5.11,64.3,,
2003-05,2.03,Mississippi,5.79,73.0,,
2003-06,3.22,Mississippi,8.01,76.6,,
2003-07,3.45,Mississippi,6.01,79.7,,
2003-08,3.87,Mississippi,4.89,80.6,,
2003-09,3.88,Mississippi,3.97,73.4,,
2003-10,3.50,Mississippi,2.50,64.5,,
2003-11,3.24,Mississippi,5.27,58.6,,
2003-12,2.40,Mississippi,3.37,44.9,,
2004-01,1.88,Mississippi,4.25,45.3,,
2004-02,2.69,Mississippi,8.44,45.4,,
2004-03,1.38,Mississippi,2.87,59.6,,
2004-04,1.02,Mississippi,4.07,62.3,,
2004-05,1.62,Mississippi,7.32,72.6,,
2004-06,3.33,Mississippi,9.65,77.4,,
2004-07,3.05,Mississippi,4.33,79.5,,
2004-08,3.25,Mississippi,4.09,76.8,,
2004-09,2.43,Mississippi,1.60,74.7,,
2004-10,2.62,Mississippi,5.12,70.2,,
2004-11,3.23,Mississippi,8.29,58.8,,
2004-12,3.00,Mississippi,5.78,45.5,,
2005-01,-0.54,Mississippi,3.60,50.1,,
2005-02,-0.47,Mississippi,5.42,51.6,,
2005-03,-0.90,Mississippi,4.18,53.8,,
2005-04,-0.33,Mississippi,6.96,62.8,,
2005-05,-0.61,Mississippi,3.19,69.4,,
2005-06,-0.67,Mississippi,3.42,77.7,,
2005-07,0.28,Mississippi,6.26,81.0,,
2005-08,1.31,Mississippi,6.95,82.0,,
2005-09,-0.10,Mississippi,3.28,77.9,,
2005-10,-0.91,Mississippi,0.08,64.1,,
2005-11,-1.31,Mississippi,2.93,56.7,,
2005-12,-1.49,Mississippi,4.37,44.2,,
2006-01,-1.22,Mississippi,6.13,51.5,,
2006-02,-0.76,Mississippi,6.15,46.0,,
2006-03,-1.38,Mississippi,3.75,57.1,,
2006-04,-1.84,Mississippi,3.49,68.4,,
2006-05,-1.93,Mississippi,3.70,71.6,,
2006-06,-2.42,Mississippi,1.78,78.6,,
2006-07,-3.03,Mississippi,3.14,82.0,,
2006-08,-3.18,Mississippi,3.73,83.0,,
2006-09,-2.81,Mississippi,3.85,73.0,,
2006-10,-1.34,Mississippi,7.05,63.4,,
2006-11,-1.41,Mississippi,3.53,53.5,,
2006-12,-1.12,Mississippi,6.17,49.0,,
2007-01,-1.12,Mississippi,4.89,46.2,,
2007-02,-1.74,Mississippi,2.44,46.0,,
2007-03,-3.22,Mississippi,0.85,61.3,,
2007-04,-3.35,Mississippi,3.64,61.0,,
2007-05,-3.69,Mississippi,2.40,72.2,,
2007-06,-3.74,Mississippi,3.16,79.2,,
2007-07,-2.69,Mississippi,7.44,79.1,,
2007-08,-3.11,Mississippi,2.14,84.2,,
2007-09,-2.88,Mississippi,3.86,76.7,,
2007-10,-2.19,Mississippi,4.72,66.5,,
2007-11,-2.59,Mississippi,2.22,55.1,,
2007-12,-2.85,Mississippi,4.02,51.9,,
2008-01,-2.83,Mississippi,4.13,43.5,,
2008-02,-2.46,Mississippi,5.56,50.1,,
2008-03,-2.75,Mississippi,4.22,56.3,,
2008-04,-2.34,Mississippi,5.55,63.0,,
2008-05,-1.67,Mississippi,6.11,71.1,,
2008-06,-1.97,Mississippi,2.50,79.2,,
2008-07,-2.56,Mississippi,2.84,81.2,,
2008-08,1.57,Mississippi,8.54,78.5,,
2008-09,2.37,Mississippi,5.95,74.1,,
2008-10,2.28,Mississippi,2.58,62.6,,
2008-11,1.81,Mississippi,3.26,52.0,,
2008-12,2.31,Mississippi,8.20,48.3,,
2009-01,1.66,Mississippi,3.70,45.1,,
2009-02,0.91,Mississippi,3.32,50.6,,
2009-03,1.37,Mississippi,8.32,57.6,,
2009-04,0.86,Mississippi,3.53,62.8,,
2009-05,1.91,Mississippi,8.69,71.8,,
2009-06,0.87,Mississippi,1.55,80.2,,
2009-07,1.25,Mississippi,6.98,79.4,,
2009-08,1.14,Mississippi,3.69,78.7,,
2009-09,2.32,Mississippi,7.86,75.8,,
2009-10,4.38,Mississippi,9.89,62.6,,
2009-11,3.30,Mississippi,2.00,54.7,,
2009-12,3.89,Mississippi,8.89,44.3,,
2010-01,0.03,Mississippi,5.14,40.6,,
2010-02,-0.12,Mississippi,4.31,40.7,,
2010-03,-0.62,Mississippi,3.89,52.3,,
2010-04,-1.20,Mississippi,2.77,65.1,,
2010-05,-0.89,Mississippi,5.89,74.4,,
2010-06,-1.23,Mississippi,3.11,82.2,,
2010-07,-1.60,Mississippi,4.15,82.7,,
2010-08,-1.41,Mississippi,4.91,83.8,,
2010-09,-2.33,Mississippi,0.84,77.0,,
2010-10,-2.56,Mississippi,1.73,65.0,,
2010-11,-2.09,Mississippi,5.58,55.7,,
2010-12,-2.84,Mississippi,1.59,42.3,,
2011-01,-2.73,Mississippi,4.44,42.2,,
2011-02,-3.18,Mississippi,2.71,49.8,,
2011-03,-2.73,Mississippi,6.80,57.8,,
2011-04,-2.28,Mississippi,6.34,67.0,,
2011-05,-2.77,Mississippi,1.99,70.6,,
2011-06,-3.11,Mississippi,3.26,82.2,,
2011-07,-2.95,Mississippi,5.69,82.9,,
2011-08,-3.53,Mississippi,2.31,83.0,,
2011-09,-1.76,Mississippi,7.98,72.5,,
2011-10,-1.87,Mississippi,1.11,61.3,,
2011-11,-1.83,Mississippi,4.10,56.1,,
2011-12,-1.49,Mississippi,6.11,48.0,,
2012-01,-1.72,Mississippi,4.23,50.8,,
2012-02,-1.46,Mississippi,5.72,52.2,,
2012-03,-1.50,Mississippi,6.76,65.4,,
2012-04,-1.87,Mississippi,3.39,65.8,,
2012-05,-2.25,Mississippi,3.14,74.3,,
2012-06,-2.26,Mississippi,3.46,78.2,,
2012-07,0.39,Mississippi,7.02,81.9,,
2012-08,2.16,Mississippi,8.71,79.5,,
2012-09,2.43,Mississippi,4.18,74.4,,
2012-10,2.51,Mississippi,3.18,62.1,,
2012-11,1.73,Mississippi,2.18,52.0,,
2012-12,1.92,Mississippi,7.20,51.6,,
2013-01,2.69,Mississippi,9.07,49.1,,
2013-02,2.97,Mississippi,7.12,49.0,,
2013-03,2.24,Mississippi,4.00,50.4,,
2013-04,2.43,Mississippi,6.62,62.1,,
2013-05,2.72,Mississippi,6.11,68.9,,
2013-06,2.50,Mississippi,4.15,78.9,,
2013-07,2.23,Mississippi,4.36,78.8,,
2013-08,1.94,Mississippi,3.28,79.6,,
2013-09,2.18,Mississippi,5.29,77.0,,
2013-10,1.75,Mississippi,2.27,65.4,,
2013-11,1.81,Mississippi,5.25,51.1,,
2013-12,1.62,Mississippi,5.41,46.7,,
2014-01,0.68,Mississippi,2.08,38.5,,
2014-02,0.90,Mississippi,6.00,46.3,,
2014-03,0.79,Mississippi,5.60,51.6,,
2014-04,1.66,Mississippi,8.86,62.7,,
2014-05,1.67,Mississippi,5.16,70.8,,
2014-06,2.47,Mississippi,6.96,78.6,,
2014-07,2.31,Mississippi,4.14,77.5,,
2014-08,2.36,Mississippi,3.71,79.8,,
2014-09,-0.32,Mississippi,2.54,76.5,,
2014-10,0.32,Mississippi,4.28,66.5,,
2014-11,-0.23,Mississippi,3.17,48.8,,
2014-12,-0.21,Mississippi,5.72,50.2,,
2015-01,-0.31,Mississippi,4.70,43.8,,
2015-02,-0.47,Mississippi,4.09,41.9,,
2015-03,0.02,Mississippi,6.40,57.7,,
2015-04,0.12,Mississippi,6.09,67.0,,
2015-05,0.50,Mississippi,6.18,72.3,,
2015-06,0.47,Mississippi,4.05,79.2,,
2015-07,-0.28,Mississippi,4.40,82.8,,
2015-08,-0.54,Mississippi,3.14,80.1,,
2015-09,-1.26,Mississippi,1.58,76.3,,
2015-10,0.54,Mississippi,5.26,66.5,,
2015-11,1.13,Mississippi,7.45,59.2,,
2015-12,1.26,Mississippi,7.23,56.7,,
2016-01,0.71,Mississippi,3.60,43.7,,
2016-02,0.65,Mississippi,5.41,50.9,,
2016-03,1.75,Mississippi,10.83,60.2,,
2016-04,1.65,Mississippi,5.71,65.2,,
2016-05,-0.56,Mississippi,2.52,70.5,,
2016-06,-0.82,Mississippi,3.71,80.2,,
2016-07,-1.02,Mississippi,4.90,82.4,,
2016-08,0.45,Mississippi,5.79,82.0,,
2016-09,-0.81,Mississippi,1.80,79.0,,
2016-10,-1.70,Mississippi,0.55,69.2,,
2016-11,-1.99,Mississippi,3.29,58.2,,
2016-12,-2.03,Mississippi,5.02,49.4,,
2017-01,-1.58,Mississippi,6.70,52.9,,
2017-02,-2.31,Mississippi,2.83,57.1,,
2017-03,-2.78,Mississippi,4.10,60.1,,
2017-04,-0.04,Mississippi,5.57,67.3,,
2017-05,0.64,Mississippi,6.65,70.1,,
2017-06,2.40,Mississippi,9.39,76.7,,
2017-07,2.27,Mississippi,4.83,81.2,,
2017-08,3.46,Mississippi,6.92,79.3,,
2017-09,-0.02,Mississippi,2.64,74.5,,
2017-10,0.06,Mississippi,2.94,66.2,,
2017-11,-0.89,Mississippi,1.32,56.8,,
2017-12,-0.96,Mississippi,5.04,47.1,,
2018-01,-1.23,Mississippi,3.66,40.1,,
2018-02,1.24,Mississippi,10.15,56.9,,
2018-03,0.92,Mississippi,5.57,57.1,,
2018-04,1.35,Mississippi,6.61,58.9,,
2018-05,-0.54,Mississippi,3.58,75.8,,
2018-06,-0.78,Mississippi,3.87,80.6,,
2018-07,-1.04,Mississippi,4.61,81.8,,
2018-08,0.10,Mississippi,4.58,80.3,,
2018-09,0.80,Mississippi,6.60,78.9,,
2018-10,0.56,Mississippi,2.54,67.4,,
2018-11,1.10,Mississippi,6.52,50.5,,
2018-12,1.74,Mississippi,8.52,49.0,,
2019-01,1.80,Mississippi,6.17,46.3,,
2019-02,2.20,Mississippi,7.72,55.0,,
2019-03,1.23,Mississippi,3.32,54.7,,
2019-04,2.01,Mississippi,8.73,63.1,,
2019-05,2.04,Mississippi,5.97,74.3,,
2019-06,2.26,Mississippi,5.24,78.3,,
2019-07,2.70,Mississippi,6.79,80.8,,
2019-08,3.28,Mississippi,5.31,81.4,,
2019-09,1.88,Mississippi,0.41,81.2,,
2019-10,3.70,Mississippi,10.22,66.6,,
2019-11,2.98,Mississippi,2.71,50.3,,
2019-12,2.61,Mississippi,5.47,50.7,,
2020-01,3.19,Mississippi,8.72,50.1,,
2020-02,4.10,Mississippi,9.64,51.1,,
2020-03,3.36,Mississippi,6.10,64.1,,
2020-04,3.55,Mississippi,7.21,62.9,,
2020-05,3.00,Mississippi,3.77,70.3,,
2020-06,3.47,Mississippi,6.35,78.1,,
2020-07,3.55,Mississippi,6.00,82.1,,
2020-08,3.83,Mississippi,4.65,80.2,,
2020-09,3.59,Mississippi,3.57,75.3,,
2020-10,3.94,Mississippi,5.24,65.8,,
2020-11,3.02,Mississippi,2.84,58.4,,
2020-12,2.53,Mississippi,4.75,47.0,,
2021-01,1.84,Mississippi,3.76,46.6,,
2021-02,1.72,Mississippi,5.11,44.2,,
2021-03,1.84,Mississippi,7.70,60.0,,
2021-04,2.17,Mississippi,6.96,61.8,,
2021-05,2.10,Mississippi,4.93,69.9,,
2021-06,3.71,Mississippi,9.59,78.1,,
2021-07,4.20,Mississippi,7.23,80.4,,
2021-08,5.48,Mississippi,7.53,80.8,,
2021-09,5.65,Mississippi,4.76,74.8,,
2021-10,5.27,Mississippi,3.17,68.3,,
2021-11,3.95,Mississippi,1.26,52.7,,
2021-12,2.78,Mississippi,3.50,58.6,,
2022-01,2.11,Mississippi,3.78,44.0,,
2022-02,1.87,Mississippi,5.06,48.7,,
2022-03,1.88,Mississippi,7.01,57.1,,
2022-04,1.90,Mississippi,6.05,63.9,,
2022-05,1.59,Mississippi,4.88,74.9,,
2022-06,0.87,Mississippi,2.65,81.3,,
2022-07,0.61,Mississippi,5.44,82.9,,
2022-08,2.34,Mississippi,9.28,80.2,,
2022-09,1.68,Mississippi,1.60,74.9,,
2022-10,1.36,Mississippi,2.12,62.8,,
2022-11,1.43,Mississippi,5.41,55.0,,
2022-12,1.44,Mississippi,6.29,50.1,,
2023-01,1.68,Mississippi,7.19,52.3,,
2023-02,1.29,Mississippi,5.00,55.5,,
2023-03,0.76,Mississippi,5.19,59.9,,
1993-02,3.12,Missouri,1.97,30.7,,
1993-03,2.68,Missouri,2.69,40.6,,
1993-04,2.80,Missouri,4.36,51.2,,
1993-05,2.67,Missouri,4.97,63.4,,
1993-06,3.03,Missouri,6.35,72.0,,
1993-07,4.77,Missouri,8.92,78.4,,
1993-08,4.76,Missouri,4.25,77.4,,
1993-09,7.07,Missouri,11.31,63.3,,
1993-10,6.46,Missouri,2.33,53.5,,
1993-11,6.76,Missouri,4.41,40.4,,
1993-12,6.01,Missouri,1.79,35.2,,
1994-01,5.35,Missouri,1.54,26.2,,
1994-02,4.95,Missouri,2.11,32.5,,
1994-03,3.88,Missouri,2.04,45.6,,
1994-04,5.60,Missouri,9.41,55.5,,
1994-05,4.38,Missouri,2.48,62.3,,
1994-06,3.58,Missouri,3.73,75.1,,
1994-07,3.07,Missouri,3.08,75.2,,
1994-08,2.79,Missouri,3.67,73.7,,
1994-09,2.11,Missouri,2.48,65.8,,
1994-10,1.74,Missouri,3.17,58.0,,
1994-11,2.48,Missouri,6.43,48.1,,
1994-12,2.17,Missouri,1.94,38.2,,
1995-01,2.55,Missouri,3.13,29.4,,
1995-02,2.07,Missouri,1.43,36.0,,
1995-03,1.23,Missouri,1.93,46.2,,
1995-04,1.69,Missouri,5.14,53.6,,
1995-05,3.44,Missouri,9.78,60.9,,
1995-06,3.44,Missouri,5.40,71.6,,
1995-07,3.35,Missouri,3.89,77.1,,
1995-08,-0.03,Missouri,3.49,79.9,,
1995-09,-0.35,Missouri,2.33,64.8,,
1995-10,-0.87,Missouri,1.81,57.4,,
1995-11,-1.33,Missouri,1.67,40.5,,
1995-12,-1.54,Missouri,2.05,32.8,,
1996-01,-1.24,Missouri,2.48,27.7,,
1996-02,-1.73,Missouri,0.55,35.4,,
1996-03,-0.01,Missouri,2.78,38.2,,
1996-04,0.40,Missouri,4.50,52.3,,
1996-05,1.03,Missouri,6.82,65.7,,
1996-06,0.77,Missouri,3.94,72.8,,
1996-07,1.32,Missouri,4.80,74.9,,
1996-08,1.12,Missouri,2.85,74.8,,
1996-09,1.78,Missouri,5.73,64.8,,
1996-10,1.73,Missouri,2.94,56.6,,
1996-11,2.77,Missouri,5.15,38.1,,
1996-12,2.19,Missouri,1.14,34.0,,
1997-01,2.05,Missouri,1.86,26.4,,
1997-02,2.90,Missouri,4.26,37.4,,
1997-03,2.39,Missouri,3.03,47.0,,
1997-04,2.36,Missouri,3.74,50.0,,
1997-05,2.48,Missouri,5.06,59.8,,
1997-06,2.15,Missouri,4.02,71.5,,
1997-07,1.54,Missouri,2.21,77.7,,
1997-08,1.58,Missouri,4.13,73.8,,
1997-09,1.18,Missouri,3.21,68.4,,
1997-10,1.05,Missouri,3.42,56.9,,
1997-11,0.74,Missouri,2.39,41.2,,
1997-12,0.67,Missouri,2.48,34.1,,
1998-01,0.91,Missouri,2.49,35.3,,
1998-02,1.17,Missouri,2.96,41.2,,
1998-03,2.20,Missouri,5.83,41.1,,
1998-04,2.15,Missouri,4.09,54.0,,
1998-05,1.16,Missouri,3.20,69.2,,
1998-06,1.86,Missouri,7.27,73.6,,
1998-07,2.83,Missouri,6.44,78.0,,
1998-08,2.35,Missouri,2.38,76.8,,
1998-09,2.31,Missouri,4.65,73.4,,
1998-10,2.98,Missouri,5.66,58.6,,
1998-11,3.03,Missouri,3.21,48.4,,
1998-12,2.60,Missouri,1.69,36.4,,
1999-01,2.99,Missouri,3.28,30.6,,
1999-02,2.68,Missouri,2.27,42.4,,
1999-03,2.26,Missouri,2.75,42.3,,
1999-04,2.79,Missouri,6.01,56.9,,
1999-05,2.52,Missouri,4.65,63.8,,
1999-06,2.38,Missouri,4.78,72.6,,
1999-07,-0.60,Missouri,1.93,80.0,,
1999-08,-1.15,Missouri,2.20,75.6,,
1999-09,-1.51,Missouri,2.56,66.5,,
1999-10,-2.13,Missouri,1.53,56.9,,
1999-11,-3.18,Missouri,1.14,52.0,,
1999-12,-2.98,Missouri,3.75,36.8,,
2000-01,-3.23,Missouri,1.37,33.0,,
2000-02,-3.02,Missouri,2.74,42.2,,
2000-03,-3.17,Missouri,2.55,48.2,,
2000-04,-3.78,Missouri,1.23,54.4,,
2000-05,-3.86,Missouri,4.16,67.2,,
2000-06,0.84,Missouri,6.94,71.2,,
2000-07,1.11,Missouri,4.05,76.1,,
2000-08,-0.27,Missouri,2.69,79.5,,
2000-09,-0.59,Missouri,2.83,69.0,,
2000-10,-0.86,Missouri,2.81,60.1,,
2000-11,-0.87,Missouri,2.88,39.8,,
2000-12,-1.19,Missouri,1.45,21.1,,
2001-01,0.06,Missouri,1.98,29.4,,
2001-02,1.23,Missouri,4.39,34.3,,
2001-03,-0.50,Missouri,1.71,40.1,,
2001-04,-1.03,Missouri,2.97,60.5,,
2001-05,0.21,Missouri,5.50,65.9,,
2001-06,0.70,Missouri,5.91,71.7,,
2001-07,1.18,Missouri,4.87,78.9,,
2001-08,1.00,Missouri,2.98,77.2,,
2001-09,0.91,Missouri,3.48,66.3,,
2001-10,1.30,Missouri,4.36,55.8,,
2001-11,1.06,Missouri,2.55,51.1,,
2001-12,1.28,Missouri,2.91,38.5,,
2002-01,1.51,Missouri,2.64,35.1,,
2002-02,1.11,Missouri,1.42,37.3,,
2002-03,1.21,Missouri,3.51,40.5,,
2002-04,1.30,Missouri,4.60,57.3,,
2002-05,3.00,Missouri,9.60,61.4,,
2002-06,-0.55,Missouri,2.95,74.7,,
2002-07,-0.77,Missouri,3.11,79.0,,
2002-08,-0.80,Missouri,3.74,76.9,,
2002-09,-1.52,Missouri,1.94,70.8,,
2002-10,-1.28,Missouri,3.54,53.1,,
2002-11,-1.98,Missouri,0.84,42.0,,
2002-12,-2.14,Missouri,2.32,35.7,,
2003-01,-2.61,Missouri,0.59,27.4,,
2003-02,-2.29,Missouri,2.46,31.2,,
2003-03,-2.47,Missouri,2.30,44.6,,
2003-04,0.02,Missouri,4.04,56.7,,
2003-05,0.14,Missouri,4.90,63.5,,
2003-06,0.37,Missouri,4.72,69.2,,
2003-07,-0.30,Missouri,2.47,78.1,,
2003-08,-0.32,Missouri,3.74,78.8,,
2003-09,0.53,Missouri,5.19,64.8,,
2003-10,0.22,Missouri,2.24,57.2,,
2003-11,0.59,Missouri,4.08,46.3,,
2003-12,1.05,Missouri,3.30,36.2,,
2004-01,1.15,Missouri,2.16,29.8,,
